GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,JOIE001,NAME_M,JOIM001
"G5500030","2006-2010",,,"Wisconsin","55","Ashland County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ashland County, Wisconsin",38111,"Ashland County, Wisconsin",1610
"G5500050","2006-2010",,,"Wisconsin","55","Barron County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barron County, Wisconsin",42601,"Barron County, Wisconsin",1405
"G5500070","2006-2010",,,"Wisconsin","55","Bayfield County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bayfield County, Wisconsin",43176,"Bayfield County, Wisconsin",1879
"G5500090","2006-2010",,,"Wisconsin","55","Brown County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brown County, Wisconsin",52553,"Brown County, Wisconsin",900
"G5500110","2006-2010",,,"Wisconsin","55","Buffalo County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buffalo County, Wisconsin",45302,"Buffalo County, Wisconsin",1547
"G5500130","2006-2010",,,"Wisconsin","55","Burnett County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Burnett County, Wisconsin",39626,"Burnett County, Wisconsin",1298
"G5500150","2006-2010",,,"Wisconsin","55","Calumet County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calumet County, Wisconsin",61685,"Calumet County, Wisconsin",1553
"G5500170","2006-2010",,,"Wisconsin","55","Chippewa County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chippewa County, Wisconsin",48672,"Chippewa County, Wisconsin",1612
"G5500190","2006-2010",,,"Wisconsin","55","Clark County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Wisconsin",42777,"Clark County, Wisconsin",1044
"G5500210","2006-2010",,,"Wisconsin","55","Columbia County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia County, Wisconsin",55910,"Columbia County, Wisconsin",1483
"G5500230","2006-2010",,,"Wisconsin","55","Crawford County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crawford County, Wisconsin",39486,"Crawford County, Wisconsin",1837
"G5500250","2006-2010",,,"Wisconsin","55","Dane County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dane County, Wisconsin",60519,"Dane County, Wisconsin",756
"G5500270","2006-2010",,,"Wisconsin","55","Dodge County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dodge County, Wisconsin",52571,"Dodge County, Wisconsin",1188
"G5500290","2006-2010",,,"Wisconsin","55","Door County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Door County, Wisconsin",47775,"Door County, Wisconsin",2291
"G5500310","2006-2010",,,"Wisconsin","55","Douglas County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Wisconsin",43127,"Douglas County, Wisconsin",1616
"G5500330","2006-2010",,,"Wisconsin","55","Dunn County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dunn County, Wisconsin",48376,"Dunn County, Wisconsin",1845
"G5500350","2006-2010",,,"Wisconsin","55","Eau Claire County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eau Claire County, Wisconsin",45846,"Eau Claire County, Wisconsin",1400
"G5500370","2006-2010",,,"Wisconsin","55","Florence County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Florence County, Wisconsin",40180,"Florence County, Wisconsin",2802
"G5500390","2006-2010",,,"Wisconsin","55","Fond du Lac County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fond du Lac County, Wisconsin",51549,"Fond du Lac County, Wisconsin",981
"G5500410","2006-2010",,,"Wisconsin","55","Forest County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Forest County, Wisconsin",37627,"Forest County, Wisconsin",1594
"G5500430","2006-2010",,,"Wisconsin","55","Grant County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Wisconsin",43889,"Grant County, Wisconsin",1054
"G5500450","2006-2010",,,"Wisconsin","55","Green County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Green County, Wisconsin",53088,"Green County, Wisconsin",1710
"G5500470","2006-2010",,,"Wisconsin","55","Green Lake County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Green Lake County, Wisconsin",47624,"Green Lake County, Wisconsin",1972
"G5500490","2006-2010",,,"Wisconsin","55","Iowa County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iowa County, Wisconsin",54737,"Iowa County, Wisconsin",1783
"G5500510","2006-2010",,,"Wisconsin","55","Iron County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iron County, Wisconsin",35618,"Iron County, Wisconsin",2608
"G5500530","2006-2010",,,"Wisconsin","55","Jackson County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Wisconsin",43191,"Jackson County, Wisconsin",2957
"G5500550","2006-2010",,,"Wisconsin","55","Jefferson County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Wisconsin",54769,"Jefferson County, Wisconsin",1175
"G5500570","2006-2010",,,"Wisconsin","55","Juneau County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Juneau County, Wisconsin",45664,"Juneau County, Wisconsin",1384
"G5500590","2006-2010",,,"Wisconsin","55","Kenosha County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kenosha County, Wisconsin",54430,"Kenosha County, Wisconsin",1321
"G5500610","2006-2010",,,"Wisconsin","55","Kewaunee County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kewaunee County, Wisconsin",54152,"Kewaunee County, Wisconsin",2726
"G5500630","2006-2010",,,"Wisconsin","55","La Crosse County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,"La Crosse County, Wisconsin",49328,"La Crosse County, Wisconsin",1288
"G5500650","2006-2010",,,"Wisconsin","55","Lafayette County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lafayette County, Wisconsin",48114,"Lafayette County, Wisconsin",1792
"G5500670","2006-2010",,,"Wisconsin","55","Langlade County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Langlade County, Wisconsin",41034,"Langlade County, Wisconsin",1318
"G5500690","2006-2010",,,"Wisconsin","55","Lincoln County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Wisconsin",46625,"Lincoln County, Wisconsin",2469
"G5500710","2006-2010",,,"Wisconsin","55","Manitowoc County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manitowoc County, Wisconsin",49354,"Manitowoc County, Wisconsin",1115
"G5500730","2006-2010",,,"Wisconsin","55","Marathon County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marathon County, Wisconsin",53471,"Marathon County, Wisconsin",1379
"G5500750","2006-2010",,,"Wisconsin","55","Marinette County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marinette County, Wisconsin",39698,"Marinette County, Wisconsin",1100
"G5500770","2006-2010",,,"Wisconsin","55","Marquette County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marquette County, Wisconsin",45012,"Marquette County, Wisconsin",1656
"G5500780","2006-2010",,,"Wisconsin","55","Menominee County","078",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Menominee County, Wisconsin",31076,"Menominee County, Wisconsin",6623
"G5500790","2006-2010",,,"Wisconsin","55","Milwaukee County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Milwaukee County, Wisconsin",43215,"Milwaukee County, Wisconsin",551
"G5500810","2006-2010",,,"Wisconsin","55","Monroe County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Wisconsin",47333,"Monroe County, Wisconsin",1718
"G5500830","2006-2010",,,"Wisconsin","55","Oconto County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oconto County, Wisconsin",46633,"Oconto County, Wisconsin",1636
"G5500850","2006-2010",,,"Wisconsin","55","Oneida County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oneida County, Wisconsin",45857,"Oneida County, Wisconsin",1279
"G5500870","2006-2010",,,"Wisconsin","55","Outagamie County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Outagamie County, Wisconsin",55914,"Outagamie County, Wisconsin",934
"G5500890","2006-2010",,,"Wisconsin","55","Ozaukee County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ozaukee County, Wisconsin",74996,"Ozaukee County, Wisconsin",2122
"G5500910","2006-2010",,,"Wisconsin","55","Pepin County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pepin County, Wisconsin",48446,"Pepin County, Wisconsin",3089
"G5500930","2006-2010",,,"Wisconsin","55","Pierce County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pierce County, Wisconsin",60181,"Pierce County, Wisconsin",1543
"G5500950","2006-2010",,,"Wisconsin","55","Polk County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Wisconsin",49806,"Polk County, Wisconsin",1283
"G5500970","2006-2010",,,"Wisconsin","55","Portage County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Portage County, Wisconsin",51456,"Portage County, Wisconsin",1237
"G5500990","2006-2010",,,"Wisconsin","55","Price County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Price County, Wisconsin",41026,"Price County, Wisconsin",1452
"G5501010","2006-2010",,,"Wisconsin","55","Racine County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Racine County, Wisconsin",53855,"Racine County, Wisconsin",1161
"G5501030","2006-2010",,,"Wisconsin","55","Richland County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richland County, Wisconsin",43900,"Richland County, Wisconsin",1695
"G5501050","2006-2010",,,"Wisconsin","55","Rock County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rock County, Wisconsin",49716,"Rock County, Wisconsin",1241
"G5501070","2006-2010",,,"Wisconsin","55","Rusk County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rusk County, Wisconsin",38352,"Rusk County, Wisconsin",1279
"G5501090","2006-2010",,,"Wisconsin","55","St. Croix County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Croix County, Wisconsin",67446,"St. Croix County, Wisconsin",1481
"G5501110","2006-2010",,,"Wisconsin","55","Sauk County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sauk County, Wisconsin",50390,"Sauk County, Wisconsin",1342
"G5501130","2006-2010",,,"Wisconsin","55","Sawyer County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sawyer County, Wisconsin",37091,"Sawyer County, Wisconsin",1879
"G5501150","2006-2010",,,"Wisconsin","55","Shawano County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shawano County, Wisconsin",45841,"Shawano County, Wisconsin",1270
"G5501170","2006-2010",,,"Wisconsin","55","Sheboygan County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheboygan County, Wisconsin",51127,"Sheboygan County, Wisconsin",1076
"G5501190","2006-2010",,,"Wisconsin","55","Taylor County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor County, Wisconsin",44489,"Taylor County, Wisconsin",1253
"G5501210","2006-2010",,,"Wisconsin","55","Trempealeau County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trempealeau County, Wisconsin",46582,"Trempealeau County, Wisconsin",1279
"G5501230","2006-2010",,,"Wisconsin","55","Vernon County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vernon County, Wisconsin",43632,"Vernon County, Wisconsin",1985
"G5501250","2006-2010",,,"Wisconsin","55","Vilas County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vilas County, Wisconsin",41631,"Vilas County, Wisconsin",2019
"G5501270","2006-2010",,,"Wisconsin","55","Walworth County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walworth County, Wisconsin",54487,"Walworth County, Wisconsin",1343
"G5501290","2006-2010",,,"Wisconsin","55","Washburn County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washburn County, Wisconsin",41641,"Washburn County, Wisconsin",3045
"G5501310","2006-2010",,,"Wisconsin","55","Washington County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Wisconsin",64434,"Washington County, Wisconsin",1613
"G5501330","2006-2010",,,"Wisconsin","55","Waukesha County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waukesha County, Wisconsin",75064,"Waukesha County, Wisconsin",738
"G5501350","2006-2010",,,"Wisconsin","55","Waupaca County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waupaca County, Wisconsin",46876,"Waupaca County, Wisconsin",1630
"G5501370","2006-2010",,,"Wisconsin","55","Waushara County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waushara County, Wisconsin",42540,"Waushara County, Wisconsin",1664
"G5501390","2006-2010",,,"Wisconsin","55","Winnebago County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winnebago County, Wisconsin",50974,"Winnebago County, Wisconsin",859
"G5501410","2006-2010",,,"Wisconsin","55","Wood County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood County, Wisconsin",47204,"Wood County, Wisconsin",1261
"G5600010","2006-2010",,,"Wyoming","56","Albany County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albany County, Wyoming",42890,"Albany County, Wyoming",3092
"G5600030","2006-2010",,,"Wyoming","56","Big Horn County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Big Horn County, Wyoming",48270,"Big Horn County, Wyoming",4039
"G5600050","2006-2010",,,"Wyoming","56","Campbell County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Wyoming",76576,"Campbell County, Wyoming",3128
"G5600070","2006-2010",,,"Wyoming","56","Carbon County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carbon County, Wyoming",56565,"Carbon County, Wyoming",5117
"G5600090","2006-2010",,,"Wyoming","56","Converse County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Converse County, Wyoming",54599,"Converse County, Wyoming",4781
"G5600110","2006-2010",,,"Wyoming","56","Crook County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crook County, Wyoming",49890,"Crook County, Wyoming",3171
"G5600130","2006-2010",,,"Wyoming","56","Fremont County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fremont County, Wyoming",46397,"Fremont County, Wyoming",2591
"G5600150","2006-2010",,,"Wyoming","56","Goshen County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Goshen County, Wyoming",42590,"Goshen County, Wyoming",3478
"G5600170","2006-2010",,,"Wyoming","56","Hot Springs County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hot Springs County, Wyoming",42469,"Hot Springs County, Wyoming",8124
"G5600190","2006-2010",,,"Wyoming","56","Johnson County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Wyoming",45638,"Johnson County, Wyoming",4888
"G5600210","2006-2010",,,"Wyoming","56","Laramie County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laramie County, Wyoming",52824,"Laramie County, Wyoming",1544
"G5600230","2006-2010",,,"Wyoming","56","Lincoln County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Wyoming",57794,"Lincoln County, Wyoming",4345
"G5600250","2006-2010",,,"Wyoming","56","Natrona County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Natrona County, Wyoming",50936,"Natrona County, Wyoming",2214
"G5600270","2006-2010",,,"Wyoming","56","Niobrara County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Niobrara County, Wyoming",45813,"Niobrara County, Wyoming",9439
"G5600290","2006-2010",,,"Wyoming","56","Park County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Park County, Wyoming",46637,"Park County, Wyoming",3565
"G5600310","2006-2010",,,"Wyoming","56","Platte County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Platte County, Wyoming",42947,"Platte County, Wyoming",4844
"G5600330","2006-2010",,,"Wyoming","56","Sheridan County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, Wyoming",48141,"Sheridan County, Wyoming",2426
"G5600350","2006-2010",,,"Wyoming","56","Sublette County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sublette County, Wyoming",70147,"Sublette County, Wyoming",11036
"G5600370","2006-2010",,,"Wyoming","56","Sweetwater County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sweetwater County, Wyoming",69828,"Sweetwater County, Wyoming",1963
"G5600390","2006-2010",,,"Wyoming","56","Teton County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Teton County, Wyoming",70271,"Teton County, Wyoming",7421
"G5600410","2006-2010",,,"Wyoming","56","Uinta County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Uinta County, Wyoming",58346,"Uinta County, Wyoming",4424
"G5600430","2006-2010",,,"Wyoming","56","Washakie County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washakie County, Wyoming",48379,"Washakie County, Wyoming",4970
"G5600450","2006-2010",,,"Wyoming","56","Weston County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weston County, Wyoming",53853,"Weston County, Wyoming",6000
"G7200010","2006-2010",,,"Puerto Rico","72","Adjuntas Municipio","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adjuntas Municipio, Puerto Rico",11983,"Adjuntas Municipio, Puerto Rico",1478
"G7200030","2006-2010",,,"Puerto Rico","72","Aguada Municipio","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aguada Municipio, Puerto Rico",14103,"Aguada Municipio, Puerto Rico",963
"G7200050","2006-2010",,,"Puerto Rico","72","Aguadilla Municipio","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aguadilla Municipio, Puerto Rico",13956,"Aguadilla Municipio, Puerto Rico",772
"G7200070","2006-2010",,,"Puerto Rico","72","Aguas Buenas Municipio","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aguas Buenas Municipio, Puerto Rico",14751,"Aguas Buenas Municipio, Puerto Rico",1557
"G7200090","2006-2010",,,"Puerto Rico","72","Aibonito Municipio","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aibonito Municipio, Puerto Rico",15487,"Aibonito Municipio, Puerto Rico",1076
"G7200110","2006-2010",,,"Puerto Rico","72","Añasco Municipio","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Añasco Municipio, Puerto Rico",15244,"Añasco Municipio, Puerto Rico",1453
"G7200130","2006-2010",,,"Puerto Rico","72","Arecibo Municipio","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arecibo Municipio, Puerto Rico",16564,"Arecibo Municipio, Puerto Rico",732
"G7200150","2006-2010",,,"Puerto Rico","72","Arroyo Municipio","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arroyo Municipio, Puerto Rico",14815,"Arroyo Municipio, Puerto Rico",1592
"G7200170","2006-2010",,,"Puerto Rico","72","Barceloneta Municipio","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barceloneta Municipio, Puerto Rico",16124,"Barceloneta Municipio, Puerto Rico",1762
"G7200190","2006-2010",,,"Puerto Rico","72","Barranquitas Municipio","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barranquitas Municipio, Puerto Rico",14751,"Barranquitas Municipio, Puerto Rico",1641
"G7200210","2006-2010",,,"Puerto Rico","72","Bayamón Municipio","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bayamón Municipio, Puerto Rico",25294,"Bayamón Municipio, Puerto Rico",624
"G7200230","2006-2010",,,"Puerto Rico","72","Cabo Rojo Municipio","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabo Rojo Municipio, Puerto Rico",15809,"Cabo Rojo Municipio, Puerto Rico",876
"G7200250","2006-2010",,,"Puerto Rico","72","Caguas Municipio","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caguas Municipio, Puerto Rico",22951,"Caguas Municipio, Puerto Rico",758
"G7200270","2006-2010",,,"Puerto Rico","72","Camuy Municipio","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Camuy Municipio, Puerto Rico",14985,"Camuy Municipio, Puerto Rico",1282
"G7200290","2006-2010",,,"Puerto Rico","72","Canóvanas Municipio","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Canóvanas Municipio, Puerto Rico",21934,"Canóvanas Municipio, Puerto Rico",1608
"G7200310","2006-2010",,,"Puerto Rico","72","Carolina Municipio","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carolina Municipio, Puerto Rico",28262,"Carolina Municipio, Puerto Rico",720
"G7200330","2006-2010",,,"Puerto Rico","72","Cataño Municipio","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cataño Municipio, Puerto Rico",18144,"Cataño Municipio, Puerto Rico",1785
"G7200350","2006-2010",,,"Puerto Rico","72","Cayey Municipio","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cayey Municipio, Puerto Rico",19040,"Cayey Municipio, Puerto Rico",1267
"G7200370","2006-2010",,,"Puerto Rico","72","Ceiba Municipio","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ceiba Municipio, Puerto Rico",18461,"Ceiba Municipio, Puerto Rico",3653
"G7200390","2006-2010",,,"Puerto Rico","72","Ciales Municipio","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ciales Municipio, Puerto Rico",13564,"Ciales Municipio, Puerto Rico",1076
"G7200410","2006-2010",,,"Puerto Rico","72","Cidra Municipio","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cidra Municipio, Puerto Rico",21293,"Cidra Municipio, Puerto Rico",1582
"G7200430","2006-2010",,,"Puerto Rico","72","Coamo Municipio","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coamo Municipio, Puerto Rico",15028,"Coamo Municipio, Puerto Rico",1061
"G7200450","2006-2010",,,"Puerto Rico","72","Comerío Municipio","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comerío Municipio, Puerto Rico",12927,"Comerío Municipio, Puerto Rico",1338
"G7200470","2006-2010",,,"Puerto Rico","72","Corozal Municipio","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Corozal Municipio, Puerto Rico",14077,"Corozal Municipio, Puerto Rico",1471
"G7200490","2006-2010",,,"Puerto Rico","72","Culebra Municipio","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Culebra Municipio, Puerto Rico",19868,"Culebra Municipio, Puerto Rico",4096
"G7200510","2006-2010",,,"Puerto Rico","72","Dorado Municipio","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dorado Municipio, Puerto Rico",25473,"Dorado Municipio, Puerto Rico",2427
"G7200530","2006-2010",,,"Puerto Rico","72","Fajardo Municipio","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fajardo Municipio, Puerto Rico",19803,"Fajardo Municipio, Puerto Rico",1209
"G7200540","2006-2010",,,"Puerto Rico","72","Florida Municipio","054",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Florida Municipio, Puerto Rico",16246,"Florida Municipio, Puerto Rico",1432
"G7200550","2006-2010",,,"Puerto Rico","72","Guánica Municipio","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guánica Municipio, Puerto Rico",11870,"Guánica Municipio, Puerto Rico",1045
