STATE,COUNTY,STNAME,CTYNAME,Year,Population,State_Code
17,151,Illinois,Pope County,2020,4142,IL
17,153,Illinois,Pulaski County,2020,5201,IL
17,155,Illinois,Putnam County,2020,5716,IL
17,157,Illinois,Randolph County,2020,31351,IL
17,159,Illinois,Richland County,2020,15507,IL
17,161,Illinois,Rock Island County,2020,140907,IL
17,163,Illinois,St. Clair County,2020,258046,IL
17,165,Illinois,Saline County,2020,23182,IL
17,167,Illinois,Sangamon County,2020,193882,IL
17,169,Illinois,Schuyler County,2020,6738,IL
17,171,Illinois,Scott County,2020,4950,IL
17,173,Illinois,Shelby County,2020,21299,IL
17,175,Illinois,Stark County,2020,5262,IL
17,177,Illinois,Stephenson County,2020,43831,IL
17,179,Illinois,Tazewell County,2020,130777,IL
17,181,Illinois,Union County,2020,16498,IL
17,183,Illinois,Vermilion County,2020,74855,IL
17,185,Illinois,Wabash County,2020,11190,IL
17,187,Illinois,Warren County,2020,16696,IL
17,189,Illinois,Washington County,2020,13764,IL
17,191,Illinois,Wayne County,2020,16031,IL
17,193,Illinois,White County,2020,13364,IL
17,195,Illinois,Whiteside County,2020,54656,IL
17,197,Illinois,Will County,2020,688726,IL
17,199,Illinois,Williamson County,2020,66415,IL
17,201,Illinois,Winnebago County,2020,281295,IL
17,203,Illinois,Woodford County,2020,38091,IL
18,1,Indiana,Adams County,2020,35839,IN
18,3,Indiana,Allen County,2020,382187,IN
18,5,Indiana,Bartholomew County,2020,84447,IN
18,7,Indiana,Benton County,2020,8741,IN
18,9,Indiana,Blackford County,2020,11782,IN
18,11,Indiana,Boone County,2020,69347,IN
18,13,Indiana,Brown County,2020,15112,IN
18,15,Indiana,Carroll County,2020,20228,IN
18,17,Indiana,Cass County,2020,37388,IN
18,19,Indiana,Clark County,2020,119266,IN
18,21,Indiana,Clay County,2020,26246,IN
18,23,Indiana,Clinton County,2020,32206,IN
18,25,Indiana,Crawford County,2020,10629,IN
18,27,Indiana,Daviess County,2020,33505,IN
18,29,Indiana,Dearborn County,2020,49824,IN
18,31,Indiana,Decatur County,2020,26584,IN
18,33,Indiana,DeKalb County,2020,43670,IN
18,35,Indiana,Delaware County,2020,113454,IN
18,37,Indiana,Dubois County,2020,42542,IN
18,39,Indiana,Elkhart County,2020,206161,IN
18,41,Indiana,Fayette County,2020,22892,IN
18,43,Indiana,Floyd County,2020,78936,IN
18,45,Indiana,Fountain County,2020,16511,IN
18,47,Indiana,Franklin County,2020,22761,IN
18,49,Indiana,Fulton County,2020,20018,IN
18,51,Indiana,Gibson County,2020,33825,IN
18,53,Indiana,Grant County,2020,65225,IN
18,55,Indiana,Greene County,2020,32203,IN
18,57,Indiana,Hamilton County,2020,344238,IN
18,59,Indiana,Hancock County,2020,79553,IN
18,61,Indiana,Harrison County,2020,40682,IN
18,63,Indiana,Hendricks County,2020,173251,IN
18,65,Indiana,Henry County,2020,48033,IN
18,67,Indiana,Howard County,2020,82732,IN
18,69,Indiana,Huntington County,2020,36395,IN
18,71,Indiana,Jackson County,2020,44222,IN
18,73,Indiana,Jasper County,2020,33440,IN
18,75,Indiana,Jay County,2020,20416,IN
18,77,Indiana,Jefferson County,2020,32110,IN
18,79,Indiana,Jennings County,2020,27515,IN
18,81,Indiana,Johnson County,2020,160607,IN
18,83,Indiana,Knox County,2020,36522,IN
18,85,Indiana,Kosciusko County,2020,78988,IN
18,87,Indiana,LaGrange County,2020,40119,IN
18,89,Indiana,Lake County,2020,487536,IN
18,91,Indiana,LaPorte County,2020,109663,IN
18,93,Indiana,Lawrence County,2020,45496,IN
18,95,Indiana,Madison County,2020,129681,IN
18,97,Indiana,Marion County,2020,966183,IN
18,99,Indiana,Marshall County,2020,46108,IN
18,101,Indiana,Martin County,2020,10079,IN
18,103,Indiana,Miami County,2020,35328,IN
18,105,Indiana,Monroe County,2020,148219,IN
18,107,Indiana,Montgomery County,2020,38365,IN
18,109,Indiana,Morgan County,2020,70707,IN
18,111,Indiana,Newton County,2020,13907,IN
18,113,Indiana,Noble County,2020,47832,IN
18,115,Indiana,Ohio County,2020,5892,IN
18,117,Indiana,Orange County,2020,19651,IN
18,119,Indiana,Owen County,2020,20833,IN
18,121,Indiana,Parke County,2020,16871,IN
18,123,Indiana,Perry County,2020,19154,IN
18,125,Indiana,Pike County,2020,12378,IN
18,127,Indiana,Porter County,2020,170980,IN
18,129,Indiana,Posey County,2020,25275,IN
18,131,Indiana,Pulaski County,2020,12388,IN
18,133,Indiana,Putnam County,2020,37469,IN
18,135,Indiana,Randolph County,2020,24191,IN
18,137,Indiana,Ripley County,2020,28448,IN
18,139,Indiana,Rush County,2020,16649,IN
18,141,Indiana,St. Joseph County,2020,271484,IN
18,143,Indiana,Scott County,2020,23788,IN
18,145,Indiana,Shelby County,2020,44871,IN
18,147,Indiana,Spencer County,2020,20225,IN
18,149,Indiana,Starke County,2020,23049,IN
18,151,Indiana,Steuben County,2020,34831,IN
18,153,Indiana,Sullivan County,2020,20578,IN
18,155,Indiana,Switzerland County,2020,10724,IN
18,157,Indiana,Tippecanoe County,2020,196115,IN
18,159,Indiana,Tipton County,2020,15227,IN
18,161,Indiana,Union County,2020,7119,IN
18,163,Indiana,Vanderburgh County,2020,182447,IN
18,165,Indiana,Vermillion County,2020,15329,IN
18,167,Indiana,Vigo County,2020,106608,IN
18,169,Indiana,Wabash County,2020,30784,IN
18,171,Indiana,Warren County,2020,8194,IN
18,173,Indiana,Warrick County,2020,63269,IN
18,175,Indiana,Washington County,2020,28213,IN
18,177,Indiana,Wayne County,2020,65778,IN
18,179,Indiana,Wells County,2020,28142,IN
18,181,Indiana,White County,2020,24165,IN
18,183,Indiana,Whitley County,2020,34378,IN
19,1,Iowa,Adair County,2020,7059,IA
19,3,Iowa,Adams County,2020,3588,IA
19,5,Iowa,Allamakee County,2020,13642,IA
19,7,Iowa,Appanoose County,2020,12430,IA
19,9,Iowa,Audubon County,2020,5481,IA
19,11,Iowa,Benton County,2020,25414,IA
19,13,Iowa,Black Hawk County,2020,130786,IA
19,15,Iowa,Boone County,2020,26277,IA
19,17,Iowa,Bremer County,2020,25311,IA
19,19,Iowa,Buchanan County,2020,21287,IA
19,21,Iowa,Buena Vista County,2020,19772,IA
19,23,Iowa,Butler County,2020,14333,IA
19,25,Iowa,Calhoun County,2020,9473,IA
19,27,Iowa,Carroll County,2020,19914,IA
19,29,Iowa,Cass County,2020,12817,IA
19,31,Iowa,Cedar County,2020,18485,IA
19,33,Iowa,Cerro Gordo County,2020,42103,IA
19,35,Iowa,Cherokee County,2020,11190,IA
19,37,Iowa,Chickasaw County,2020,11834,IA
19,39,Iowa,Clarke County,2020,9353,IA
19,41,Iowa,Clay County,2020,15976,IA
19,43,Iowa,Clayton County,2020,17321,IA
19,45,Iowa,Clinton County,2020,46392,IA
19,47,Iowa,Crawford County,2020,16834,IA
19,49,Iowa,Dallas County,2020,96963,IA
19,51,Iowa,Davis County,2020,9051,IA
19,53,Iowa,Decatur County,2020,7769,IA
19,55,Iowa,Delaware County,2020,16937,IA
19,57,Iowa,Des Moines County,2020,38708,IA
19,59,Iowa,Dickinson County,2020,17549,IA
19,61,Iowa,Dubuque County,2020,97590,IA
19,63,Iowa,Emmet County,2020,9095,IA
19,65,Iowa,Fayette County,2020,19258,IA
19,67,Iowa,Floyd County,2020,15480,IA
19,69,Iowa,Franklin County,2020,9971,IA
19,71,Iowa,Fremont County,2020,6729,IA
19,73,Iowa,Greene County,2020,8795,IA
19,75,Iowa,Grundy County,2020,12217,IA
19,77,Iowa,Guthrie County,2020,10737,IA
19,79,Iowa,Hamilton County,2020,14716,IA
19,81,Iowa,Hancock County,2020,10507,IA
19,83,Iowa,Hardin County,2020,16575,IA
19,85,Iowa,Harrison County,2020,13928,IA
19,87,Iowa,Henry County,2020,19697,IA
19,89,Iowa,Howard County,2020,9176,IA
19,91,Iowa,Humboldt County,2020,9473,IA
19,93,Iowa,Ida County,2020,6833,IA
19,95,Iowa,Iowa County,2020,16138,IA
19,97,Iowa,Jackson County,2020,19205,IA
19,99,Iowa,Jasper County,2020,37148,IA
19,101,Iowa,Jefferson County,2020,18347,IA
19,103,Iowa,Johnson County,2020,153740,IA
19,105,Iowa,Jones County,2020,20617,IA
19,107,Iowa,Keokuk County,2020,10085,IA
19,109,Iowa,Kossuth County,2020,14680,IA
19,111,Iowa,Lee County,2020,33480,IA
19,113,Iowa,Linn County,2020,227854,IA
19,115,Iowa,Louisa County,2020,11011,IA
19,117,Iowa,Lucas County,2020,8518,IA
19,119,Iowa,Lyon County,2020,11756,IA
19,121,Iowa,Madison County,2020,16521,IA
19,123,Iowa,Mahaska County,2020,22370,IA
19,125,Iowa,Marion County,2020,33168,IA
19,127,Iowa,Marshall County,2020,39495,IA
19,129,Iowa,Mills County,2020,14766,IA
19,131,Iowa,Mitchell County,2020,10647,IA
19,133,Iowa,Monona County,2020,8598,IA
19,135,Iowa,Monroe County,2020,7770,IA
19,137,Iowa,Montgomery County,2020,9935,IA
19,139,Iowa,Muscatine County,2020,42394,IA
19,141,Iowa,O'Brien County,2020,13679,IA
19,143,Iowa,Osceola County,2020,5987,IA
19,145,Iowa,Page County,2020,15073,IA
19,147,Iowa,Palo Alto County,2020,8845,IA
19,149,Iowa,Plymouth County,2020,25219,IA
19,151,Iowa,Pocahontas County,2020,6607,IA
19,153,Iowa,Polk County,2020,494281,IA
19,155,Iowa,Pottawattamie County,2020,93328,IA
19,157,Iowa,Poweshiek County,2020,18381,IA
19,159,Iowa,Ringgold County,2020,4801,IA
19,161,Iowa,Sac County,2020,9603,IA
19,163,Iowa,Scott County,2020,173216,IA
19,165,Iowa,Shelby County,2020,11430,IA
19,167,Iowa,Sioux County,2020,35043,IA
19,169,Iowa,Story County,2020,98237,IA
19,171,Iowa,Tama County,2020,16801,IA
19,173,Iowa,Taylor County,2020,6092,IA
19,175,Iowa,Union County,2020,12157,IA
19,177,Iowa,Van Buren County,2020,7069,IA
19,179,Iowa,Wapello County,2020,34985,IA
19,181,Iowa,Warren County,2020,52265,IA
19,183,Iowa,Washington County,2020,21992,IA
19,185,Iowa,Wayne County,2020,6415,IA
19,187,Iowa,Webster County,2020,35934,IA
19,189,Iowa,Winnebago County,2020,10277,IA
19,191,Iowa,Winneshiek County,2020,19862,IA
19,193,Iowa,Woodbury County,2020,103138,IA
19,195,Iowa,Worth County,2020,7359,IA
19,197,Iowa,Wright County,2020,12416,IA
20,1,Kansas,Allen County,2020,12399,KS
20,3,Kansas,Anderson County,2020,7949,KS
20,5,Kansas,Atchison County,2020,16015,KS
20,7,Kansas,Barber County,2020,4358,KS
20,9,Kansas,Barton County,2020,25658,KS
20,11,Kansas,Bourbon County,2020,14435,KS
20,13,Kansas,Brown County,2020,9482,KS
20,15,Kansas,Butler County,2020,66992,KS
20,17,Kansas,Chase County,2020,2586,KS
20,19,Kansas,Chautauqua County,2020,3230,KS
20,21,Kansas,Cherokee County,2020,19681,KS
20,23,Kansas,Cheyenne County,2020,2600,KS
20,25,Kansas,Clark County,2020,1963,KS
20,27,Kansas,Clay County,2020,8025,KS
20,29,Kansas,Cloud County,2020,8642,KS
20,31,Kansas,Coffey County,2020,8158,KS
20,33,Kansas,Comanche County,2020,1690,KS
20,35,Kansas,Cowley County,2020,34628,KS
20,37,Kansas,Crawford County,2020,38730,KS
20,39,Kansas,Decatur County,2020,2776,KS
20,41,Kansas,Dickinson County,2020,18266,KS
20,43,Kansas,Doniphan County,2020,7496,KS
20,45,Kansas,Douglas County,2020,122530,KS
20,47,Kansas,Edwards County,2020,2750,KS
20,49,Kansas,Elk County,2020,2507,KS
20,51,Kansas,Ellis County,2020,28671,KS
20,53,Kansas,Ellsworth County,2020,6034,KS
20,55,Kansas,Finney County,2020,35917,KS
20,57,Kansas,Ford County,2020,33094,KS
20,59,Kansas,Franklin County,2020,25703,KS
20,61,Kansas,Geary County,2020,32218,KS
20,63,Kansas,Gove County,2020,2621,KS
20,65,Kansas,Graham County,2020,2389,KS
20,67,Kansas,Grant County,2020,7077,KS
20,69,Kansas,Gray County,2020,5954,KS
20,71,Kansas,Greeley County,2020,1196,KS
20,73,Kansas,Greenwood County,2020,5868,KS
20,75,Kansas,Hamilton County,2020,2425,KS
20,77,Kansas,Harper County,2020,5336,KS
20,79,Kansas,Harvey County,2020,34291,KS
20,81,Kansas,Haskell County,2020,3923,KS
20,83,Kansas,Hodgeman County,2020,1779,KS
20,85,Kansas,Jackson County,2020,13171,KS
20,87,Kansas,Jefferson County,2020,19032,KS
20,89,Kansas,Jewell County,2020,2833,KS
20,91,Kansas,Johnson County,2020,607220,KS
20,93,Kansas,Kearny County,2020,3745,KS
20,95,Kansas,Kingman County,2020,6974,KS
20,97,Kansas,Kiowa County,2020,2456,KS
20,99,Kansas,Labette County,2020,19586,KS
20,101,Kansas,Lane County,2020,1518,KS
20,103,Kansas,Leavenworth County,2020,82246,KS
20,105,Kansas,Lincoln County,2020,2986,KS
20,107,Kansas,Linn County,2020,9654,KS
20,109,Kansas,Logan County,2020,2732,KS
20,111,Kansas,Lyon County,2020,33045,KS
20,113,Kansas,McPherson County,2020,28448,KS
20,115,Kansas,Marion County,2020,11652,KS
20,117,Kansas,Marshall County,2020,9652,KS
20,119,Kansas,Meade County,2020,4029,KS
20,121,Kansas,Miami County,2020,34334,KS
20,123,Kansas,Mitchell County,2020,5879,KS
20,125,Kansas,Montgomery County,2020,31502,KS
20,127,Kansas,Morris County,2020,5559,KS
20,129,Kansas,Morton County,2020,2538,KS
20,131,Kansas,Nemaha County,2020,10121,KS
20,133,Kansas,Neosho County,2020,15929,KS
20,135,Kansas,Ness County,2020,2768,KS
20,137,Kansas,Norton County,2020,5328,KS
20,139,Kansas,Osage County,2020,15770,KS
20,141,Kansas,Osborne County,2020,3439,KS
20,143,Kansas,Ottawa County,2020,5712,KS
20,145,Kansas,Pawnee County,2020,6366,KS
20,147,Kansas,Phillips County,2020,5181,KS
20,149,Kansas,Pottawatomie County,2020,24722,KS
20,151,Kansas,Pratt County,2020,9127,KS
20,153,Kansas,Rawlins County,2020,2511,KS
20,155,Kansas,Reno County,2020,61793,KS
20,157,Kansas,Republic County,2020,4536,KS
20,159,Kansas,Rice County,2020,9362,KS
20,161,Kansas,Riley County,2020,73202,KS
20,163,Kansas,Rooks County,2020,4827,KS
20,165,Kansas,Rush County,2020,2947,KS
20,167,Kansas,Russell County,2020,6804,KS
20,169,Kansas,Saline County,2020,53926,KS
20,171,Kansas,Scott County,2020,4790,KS
20,173,Kansas,Sedgwick County,2020,519907,KS
20,175,Kansas,Seward County,2020,21038,KS
20,177,Kansas,Shawnee County,2020,175999,KS
20,179,Kansas,Sheridan County,2020,2520,KS
20,181,Kansas,Sherman County,2020,5777,KS
20,183,Kansas,Smith County,2020,3544,KS
20,185,Kansas,Stafford County,2020,4046,KS
20,187,Kansas,Stanton County,2020,1969,KS
20,189,Kansas,Stevens County,2020,5388,KS
20,191,Kansas,Sumner County,2020,22578,KS
20,193,Kansas,Thomas County,2020,7702,KS
20,195,Kansas,Trego County,2020,2758,KS
20,197,Kansas,Wabaunsee County,2020,6906,KS
20,199,Kansas,Wallace County,2020,1536,KS
20,201,Kansas,Washington County,2020,5427,KS
20,203,Kansas,Wichita County,2020,2074,KS
20,205,Kansas,Wilson County,2020,8362,KS
20,207,Kansas,Woodson County,2020,3015,KS
20,209,Kansas,Wyandotte County,2020,165265,KS
21,1,Kentucky,Adair County,2020,19555,KY
21,3,Kentucky,Allen County,2020,21303,KY
21,5,Kentucky,Anderson County,2020,22833,KY
21,7,Kentucky,Ballard County,2020,7769,KY
21,9,Kentucky,Barren County,2020,44300,KY
21,11,Kentucky,Bath County,2020,12481,KY
21,13,Kentucky,Bell County,2020,25482,KY
21,15,Kentucky,Boone County,2020,135396,KY
21,17,Kentucky,Bourbon County,2020,19901,KY
21,19,Kentucky,Boyd County,2020,46516,KY
21,21,Kentucky,Boyle County,2020,30367,KY
21,23,Kentucky,Bracken County,2020,8286,KY
21,25,Kentucky,Breathitt County,2020,12550,KY
21,27,Kentucky,Breckinridge County,2020,20537,KY
21,29,Kentucky,Bullitt County,2020,82182,KY
21,31,Kentucky,Butler County,2020,12703,KY
21,33,Kentucky,Caldwell County,2020,12687,KY
21,35,Kentucky,Calloway County,2020,39300,KY
21,37,Kentucky,Campbell County,2020,94020,KY
21,39,Kentucky,Carlisle County,2020,4692,KY
21,41,Kentucky,Carroll County,2020,10730,KY
21,43,Kentucky,Carter County,2020,26542,KY
21,45,Kentucky,Casey County,2020,16066,KY
21,47,Kentucky,Christian County,2020,71478,KY
21,49,Kentucky,Clark County,2020,36463,KY
21,51,Kentucky,Clay County,2020,19631,KY
21,53,Kentucky,Clinton County,2020,10110,KY
21,55,Kentucky,Crittenden County,2020,8847,KY
21,57,Kentucky,Cumberland County,2020,6523,KY
21,59,Kentucky,Daviess County,2020,101978,KY
21,61,Kentucky,Edmonson County,2020,12235,KY
21,63,Kentucky,Elliott County,2020,7372,KY
21,65,Kentucky,Estill County,2020,14109,KY
21,67,Kentucky,Fayette County,2020,324735,KY
21,69,Kentucky,Fleming County,2020,14603,KY
21,71,Kentucky,Floyd County,2020,34974,KY
21,73,Kentucky,Franklin County,2020,51118,KY
21,75,Kentucky,Fulton County,2020,5952,KY
21,77,Kentucky,Gallatin County,2020,8779,KY
21,79,Kentucky,Garrard County,2020,17719,KY
21,81,Kentucky,Grant County,2020,25387,KY
21,83,Kentucky,Graves County,2020,36818,KY
21,85,Kentucky,Grayson County,2020,26480,KY
21,87,Kentucky,Green County,2020,10995,KY
21,89,Kentucky,Greenup County,2020,34865,KY
21,91,Kentucky,Hancock County,2020,8742,KY
21,93,Kentucky,Hardin County,2020,111309,KY
21,95,Kentucky,Harlan County,2020,25566,KY
21,97,Kentucky,Harrison County,2020,18920,KY
21,99,Kentucky,Hart County,2020,19013,KY
21,101,Kentucky,Henderson County,2020,44740,KY
21,103,Kentucky,Henry County,2020,16067,KY
21,105,Kentucky,Hickman County,2020,4364,KY
21,107,Kentucky,Hopkins County,2020,44662,KY
21,109,Kentucky,Jackson County,2020,13340,KY
21,111,Kentucky,Jefferson County,2020,767452,KY
21,113,Kentucky,Jessamine County,2020,54057,KY
21,115,Kentucky,Johnson County,2020,22002,KY
21,117,Kentucky,Kenton County,2020,167949,KY
21,119,Kentucky,Knott County,2020,14512,KY
21,121,Kentucky,Knox County,2020,31022,KY
21,123,Kentucky,Larue County,2020,14431,KY
21,125,Kentucky,Laurel County,2020,61238,KY
21,127,Kentucky,Lawrence County,2020,15436,KY
21,129,Kentucky,Lee County,2020,7268,KY
21,131,Kentucky,Leslie County,2020,9637,KY
21,133,Kentucky,Letcher County,2020,21213,KY
21,135,Kentucky,Lewis County,2020,13262,KY
21,137,Kentucky,Lincoln County,2020,24466,KY
21,139,Kentucky,Livingston County,2020,9041,KY
21,141,Kentucky,Logan County,2020,27416,KY
21,143,Kentucky,Lyon County,2020,8133,KY
21,145,Kentucky,McCracken County,2020,65644,KY
21,147,Kentucky,McCreary County,2020,17071,KY
21,149,Kentucky,McLean County,2020,9075,KY
21,151,Kentucky,Madison County,2020,94265,KY
21,153,Kentucky,Magoffin County,2020,12017,KY
21,155,Kentucky,Marion County,2020,19314,KY
21,157,Kentucky,Marshall County,2020,31163,KY
21,159,Kentucky,Martin County,2020,11031,KY
21,161,Kentucky,Mason County,2020,17035,KY
21,163,Kentucky,Meade County,2020,28616,KY
21,165,Kentucky,Menifee County,2020,6502,KY
21,167,Kentucky,Mercer County,2020,21889,KY
21,169,Kentucky,Metcalfe County,2020,10058,KY
21,171,Kentucky,Monroe County,2020,10549,KY
21,173,Kentucky,Montgomery County,2020,28186,KY
21,175,Kentucky,Morgan County,2020,13142,KY
21,177,Kentucky,Muhlenberg County,2020,30457,KY
21,179,Kentucky,Nelson County,2020,46450,KY
21,181,Kentucky,Nicholas County,2020,7234,KY
21,183,Kentucky,Ohio County,2020,23899,KY
21,185,Kentucky,Oldham County,2020,66999,KY
21,187,Kentucky,Owen County,2020,11017,KY
21,189,Kentucky,Owsley County,2020,4331,KY
21,191,Kentucky,Pendleton County,2020,14586,KY
21,193,Kentucky,Perry County,2020,25456,KY
21,195,Kentucky,Pike County,2020,57057,KY
21,197,Kentucky,Powell County,2020,12218,KY
21,199,Kentucky,Pulaski County,2020,65530,KY
21,201,Kentucky,Robertson County,2020,2136,KY
21,203,Kentucky,Rockcastle County,2020,16750,KY
21,205,Kentucky,Rowan County,2020,24682,KY
21,207,Kentucky,Russell County,2020,17998,KY
21,209,Kentucky,Scott County,2020,58470,KY
21,211,Kentucky,Shelby County,2020,49611,KY
21,213,Kentucky,Simpson County,2020,18635,KY
21,215,Kentucky,Spencer County,2020,19585,KY
21,217,Kentucky,Taylor County,2020,25707,KY
21,219,Kentucky,Todd County,2020,12448,KY
21,221,Kentucky,Trigg County,2020,14776,KY
21,223,Kentucky,Trimble County,2020,8481,KY
21,225,Kentucky,Union County,2020,14443,KY
21,227,Kentucky,Warren County,2020,134510,KY
21,229,Kentucky,Washington County,2020,12147,KY
21,231,Kentucky,Wayne County,2020,20209,KY
21,233,Kentucky,Webster County,2020,12923,KY
21,235,Kentucky,Whitley County,2020,36451,KY
21,237,Kentucky,Wolfe County,2020,7106,KY
21,239,Kentucky,Woodford County,2020,26765,KY
22,1,Louisiana,Acadia Parish,2020,61918,LA
22,3,Louisiana,Allen Parish,2020,25440,LA
22,5,Louisiana,Ascension Parish,2020,128665,LA
22,7,Louisiana,Assumption Parish,2020,21621,LA
22,9,Louisiana,Avoyelles Parish,2020,39966,LA
22,11,Louisiana,Beauregard Parish,2020,37881,LA
22,13,Louisiana,Bienville Parish,2020,12983,LA
22,15,Louisiana,Bossier Parish,2020,127275,LA
22,17,Louisiana,Caddo Parish,2020,237479,LA
22,19,Louisiana,Calcasieu Parish,2020,203310,LA
22,21,Louisiana,Caldwell Parish,2020,9839,LA
22,23,Louisiana,Cameron Parish,2020,7003,LA
22,25,Louisiana,Catahoula Parish,2020,9226,LA
22,27,Louisiana,Claiborne Parish,2020,15508,LA
22,29,Louisiana,Concordia Parish,2020,18914,LA
22,31,Louisiana,De Soto Parish,2020,27650,LA
22,33,Louisiana,East Baton Rouge Parish,2020,439729,LA
22,35,Louisiana,East Carroll Parish,2020,6589,LA
22,37,Louisiana,East Feliciana Parish,2020,18882,LA
